uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"5d3f0459-d81c-4a3f-94f0-695b0a016219",197,"Payload installation","filename","ChrOme_UpdAte.sfx.exe","",0,1564410969,"","","","",""
"5d3f0459-a404-413f-a3b9-695b0a016219",197,"Payload installation","filename","Chrome.exe","",0,1564410969,"","","","",""
"5d3f0459-8630-4381-af42-695b0a016219",197,"Payload installation","filename","Chrome_Update.sfx.exe","",0,1564410969,"","","","",""
"5d3f0459-4b10-42ee-8547-695b0a016219",197,"Payload installation","filename","DiseÃ±o_pptx.scr","",0,1564410969,"","","","",""
"5d3f0459-1824-435e-b89b-695b0a016219",197,"Payload installation","filename","Down.exe","",0,1564410969,"","","","",""
"5d3f0459-d9e4-4ae1-a450-695b0a016219",197,"Payload installation","filename","Down.sfx.exe","",0,1564410969,"","","","",""
"5d3f0459-9ba4-4c1d-8378-695b0a016219",197,"Payload installation","filename","FORMATO DE NOVEDADES PARA DC PERSONAL xls.scr","",0,1564410969,"","","","",""
"5d3f0459-6d04-4a5b-8db3-695b0a016219",197,"Payload installation","filename","FORMATO UNICO DE RENDIMIENTO OPERATIVO GNB 11JUNIO2019 CZGNB-13 xlsx.scr","",0,1564410969,"","","","",""
"5d3f0459-4508-4c9c-9bd4-695b0a016219",197,"Payload installation","filename","GoogleCrash.exe","",0,1564410969,"","","","",""
"5d3f0459-15a0-4718-be42-695b0a016219",197,"Payload installation","filename","GoogleUpdate.exe","",0,1564410969,"","","","",""
"5d3f0459-dc10-41fc-a16c-695b0a016219",197,"Payload installation","filename","INSTRUCCIONES DEL JSO 08JUN19 docx.scr","",0,1564410969,"","","","",""
"5d3f0459-a988-4f56-8d64-695b0a016219",197,"Payload installation","filename","INVITADOS_MEXICANOS.scr","",0,1564410969,"","","","",""
"5d3f0459-f52c-4c25-bfd3-695b0a016219",197,"Payload installation","filename","JUNIO_19_PROPUESTA_CLARO_RENOVACION.scr","",0,1564410969,"","","","",""
"5d3f0459-b87c-4642-aa5a-695b0a016219",197,"Payload installation","filename","JUNIO_27_PROPUESTA_CLARO_RENOVACION.scr","",0,1564410969,"","","","",""
"5d3f0459-7c30-4faa-8bcd-695b0a016219",197,"Payload installation","filename","Mapa_monitoreo_WRF_ind02052018.scr","",0,1564410969,"","","","",""
"5d3f0459-46ec-4c87-baf3-695b0a016219",197,"Payload installation","filename","NOTA_CICR_00079.scr","",0,1564410969,"","","","",""
"5d3f0459-0c30-4948-8b2a-695b0a016219",197,"Payload installation","filename","Programa Formacion en Contratacion Publica.scr","",0,1564410969,"","","","",""
"5d3f0459-cdf0-4f5d-9672-695b0a016219",197,"Payload installation","filename","Python.27.exe","",0,1564410969,"","","","",""
"5d3f0459-8d58-4c72-9bd0-695b0a016219",197,"Payload installation","filename","Python_27.exe","",0,1564410969,"","","","",""
"5d3f0459-4e50-4e75-8c3e-695b0a016219",197,"Payload installation","filename","RAD_N_0961_21MAY19.scr","",0,1564410969,"","","","",""
"5d3f0459-0e1c-42f8-8a29-695b0a016219",197,"Payload installation","filename","RAD_OFL0120_jpg.scr","",0,1564410969,"","","","",""
"5d3f0459-ce4c-410c-a40f-695b0a016219",197,"Payload installation","filename","RDGMA 1101 001 jpg.scr","",0,1564410969,"","","","",""
"5d3f0459-8cec-4e7f-83a6-695b0a016219",197,"Payload installation","filename","REPORTE OPERACIONAL 10JUN19 pdf.scr","",0,1564410969,"","","","",""
"5d3f0459-5ac8-45f9-b16a-695b0a016219",197,"Payload installation","filename","RGMA0_1_629.scr","",0,1564410969,"","","","",""
"5d3f0459-377c-4463-8df3-695b0a016219",197,"Payload installation","filename","Radiograma 004026_pdf.scr","",0,1564410969,"","","","",""
"5d3f0459-f6e4-48e5-9c19-695b0a016219",197,"Payload installation","filename","RdrCEF.exe","",0,1564410969,"","","","",""
"5d3f0459-b840-43b3-82a9-695b0a016219",197,"Payload installation","filename","S_E_ARLETTE_MARENCO_NOTA_INFORMANDO_TERMINO_DE_MISION_001.scr","",0,1564410969,"","","","",""
"5d3f0459-7bf4-4ec6-b4a5-695b0a016219",197,"Payload installation","filename","Security.exe","",0,1564410969,"","","","",""
"5d3f0459-4138-4196-8c7f-695b0a016219",197,"Payload installation","filename","_bsdbd.pyw","",0,1564410969,"","","","",""
"5d3f0459-0de8-4139-bc2a-695b0a016219",197,"Payload installation","filename","_clypes.pyw","",0,1564410969,"","","","",""
"5d3f0459-cd50-4370-89f8-695b0a016219",197,"Payload installation","filename","_elementree.pyw","",0,1564410969,"","","","",""
"5d3f0459-91cc-48bb-9598-695b0a016219",197,"Payload installation","filename","_hashlbi.pyw","",0,1564410969,"","","","",""
"5d3f0459-5198-45fb-9e13-695b0a016219",197,"Payload installation","filename","_mssi.pyw","",0,1564410969,"","","","",""
"5d3f0459-1420-4e81-887d-695b0a016219",197,"Payload installation","filename","_multiproccessing.pyw","",0,1564410969,"","","","",""
"5d3f0459-d4b4-4fc7-b585-695b0a016219",197,"Payload installation","filename","chrome.sfx.exe","",0,1564410969,"","","","",""
"5d3f0459-92f0-4183-a6b3-695b0a016219",197,"Payload installation","filename","chrome_Up.sfx.exe","",0,1564410969,"","","","",""
"5d3f0459-5384-4234-be51-695b0a016219",197,"Payload installation","filename","ders.exe","",0,1564410969,"","","","",""
"5d3f0459-15a8-49e3-b36e-695b0a016219",197,"Payload installation","filename","down.exe","",0,1564410969,"","","","",""
"5d3f0459-d5d8-4c73-a0a0-695b0a016219",197,"Payload installation","filename","finaser.aes","",0,1564410969,"","","","",""
"5d3f0459-9b1c-455b-8c56-695b0a016219",197,"Payload installation","filename","python27.exe","",0,1564410969,"","","","",""
"5d3f08b3-a840-479b-88ee-695e0a016219",197,"Network activity","url","djcaps.gotdns.ch","",0,1564412083,"","","","",""
"5d3f08b3-ee6c-4dc9-a417-695e0a016219",197,"Network activity","url","http://6e24a5fb.ngrok.io/file.php","",0,1564412083,"","","","",""
"5d3f08b3-d354-4a09-a9f0-695e0a016219",197,"Network activity","url","http://adtiomtardecessd.zapto.org","",0,1564412083,"","","","",""
"5d3f08b3-ab58-4114-ac1a-695e0a016219",197,"Network activity","url","http://artyomt.com/file3.php","",0,1564412083,"","","","",""
"5d3f08b3-7290-4d4c-8599-695e0a016219",197,"Network activity","url","http://f9527d03.ngrok.io/file.php","",0,1564412083,"","","","",""
"5d3f08b3-3a2c-4aa0-aa43-695e0a016219",197,"Network activity","url","http://koliast.com/file.php","",0,1564412083,"","","","",""
"5d3f08b3-1870-40b5-abb9-695e0a016219",197,"Network activity","url","http://tobabean.expert/file.php","",0,1564412083,"","","","",""
"5d3f08b3-ee80-464b-8db4-695e0a016219",197,"Network activity","url","http://u154611594.hostingerapp.com/file.php","",0,1564412083,"","","","",""
"5d3f08b3-bcc0-4448-a35d-695e0a016219",197,"Network activity","url","http://u929489355.hostingerapp.com/file.php","",0,1564412083,"","","","",""
"5d3f08b3-8844-457a-800d-695e0a016219",197,"Network activity","url","https://docs.google.com/uc?export=download&id=16hMuNjHGy7JFRmpr-JL9Uwwp9-Gvo1ki","",0,1564412083,"","","","",""
"5d3f08b3-542c-4a75-a2d7-695e0a016219",197,"Network activity","url","https://docs.google.com/uc?export=download&id=1ARlBo7gOjk-tWA0KdEgmqXBde_dH1hsy","",0,1564412083,"","","","",""
"5d3f08b3-1f4c-4f89-a35f-695e0a016219",197,"Network activity","url","https://docs.google.com/uc?export=download&id=1Gk6_SVECpyGzieG8fFENfMl81W0Wufc5","",0,1564412083,"","","","",""
"5d3f08b3-e878-48bf-a355-695e0a016219",197,"Network activity","url","https://www.dropbox.com/s/m38rq5hx5ydrg07/zingapur?dl=1","",0,1564412083,"","","","",""
"5d3f08b3-b654-49f7-a054-695e0a016219",197,"Network activity","url","mcsi.gotdns.ch","",0,1564412083,"","","","",""
"5d3f08b3-1c88-4536-be93-695e0a016219",197,"Network activity","url","tokeiss.ddns.net","",0,1564412083,"","","","",""
"5d3f08df-6c3c-4512-abd2-668d0a016219",197,"Network activity","ip-dst","142.44.236.15","",0,1564412127,"","","","",""
"5d3f08df-8c84-4ef4-8eee-668d0a016219",197,"Network activity","ip-dst","142.44.236.215","",0,1564412127,"","","","",""
"5d3f08df-5f10-42e5-82b6-668d0a016219",197,"Network activity","ip-dst","156.67.222.65","",0,1564412127,"","","","",""
"5d3f08df-2db4-4635-8297-668d0a016219",197,"Network activity","ip-dst","156.67.222.88","",0,1564412127,"","","","",""
"5d3f08df-f938-4831-81d4-668d0a016219",197,"Network activity","ip-dst","158.69.9.209","",0,1564412127,"","","","",""
"5d3f08df-d010-45fe-859a-668d0a016219",197,"Network activity","ip-dst","185.224.137.63","",0,1564412127,"","","","",""
"594e5f15-a4b4-4267-ab79-b0d302de0b81",1113,"External analysis","link","https://www.cylance.com/en_us/blog/el-machete-malware-attacks-cut-through-latam.html","",0,1498470673,"","osint:source-type=""blog-post""","","",""
"594e5f29-5268-4108-9cbd-41ac02de0b81",1113,"Payload delivery","sha256","0972e075b70ea6f43b4a6f2c5e7f9329c3f4b382d7327b556131587142a3751f","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-21c8-4d19-b649-48b702de0b81",1113,"Payload delivery","sha256","14e3053393d9b3845cec621cd79b0c5d7cd7cf656be0f5a78bb16fd0439c9917","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-8888-4433-9502-48fb02de0b81",1113,"Payload delivery","sha256","1c0f253b91b651e8cb61ea5dc6f0bf077bec3ab9612e78f9a30c3026e39bf8a8","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-7a7c-48eb-affe-4cc302de0b81",1113,"Payload delivery","sha256","28131cea5009f680064a7962279ebdff7728463a6d0a30ef2077999abe27bee7","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-02b0-447f-a27c-4ab002de0b81",1113,"Payload delivery","sha256","282651843b51a1c81fb4c2d94f319439c66101d2a0d10552940ede5c382dc995","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-08f4-4a01-aaab-4a7602de0b81",1113,"Payload delivery","sha256","2f878a3043d8f506fa53265afcea40b622e82806d1438cf4a07f92fb01d9962f","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-30f4-450c-a4a0-422d02de0b81",1113,"Payload delivery","sha256","3b326f99ce3f4d8fa86135a567ba236fcc0eb308cd5bbfc74404a5fe3737682a","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-663c-4ac5-a395-4e5d02de0b81",1113,"Payload delivery","sha256","52cec92c27d99c397e6104e89923aa126b94d3b1cf3afa1c49b353494219162e","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-e74c-474a-9106-462002de0b81",1113,"Payload delivery","sha256","5fed1bda348468eddbdd3cdefd03b6add327ff4d9cf5d2300201e08724b24c9a","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-60f0-407b-8579-409a02de0b81",1113,"Payload delivery","sha256","613351824cabdb3932ab0709138de1fcff63f3f8926d51b23291ebf345df4471","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-c004-4adf-a091-471202de0b81",1113,"Payload delivery","sha256","6917db24c61e6de8be08d02febe764fe7e63218b37e4a22e9d7e8691eee38dcb","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-242c-482a-abb8-4cb302de0b81",1113,"Payload delivery","sha256","732ceaf2ce6f233bb4a305edc8d2bb59587a92bd6f03ea748bef6dd13bf38499","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-a0f0-4fff-b8b5-454202de0b81",1113,"Payload delivery","sha256","76af6661f95bf45537c961d4446d924a70b9b053ddbf02c8bfda2918d5ac90f5","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-507c-4232-99f0-498a02de0b81",1113,"Payload delivery","sha256","93348d6dffd45a4c01b10fc90501c666f7a5360547e2a025d5980f235e815cc9","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-6378-42d9-bbd2-495202de0b81",1113,"Payload delivery","sha256","9d124733378333e556d29684eb05060e8c88eb476a5803d0879c41f4344f6bd9","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-3928-4418-94ad-45c102de0b81",1113,"Payload delivery","sha256","b8341d72c3b2ecd90a18d428a7ea81a267eb105a36692042fe8904b0b0ea6b07","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-8bd8-4da2-9651-456302de0b81",1113,"Payload delivery","sha256","bc3cedfa6a2c05717116b29c2b387a985a504a97ce0e0a43212b3bc89ac9cf95","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-8514-41ca-a816-46f802de0b81",1113,"Payload delivery","sha256","c634f10a475df833c55610e38e947dda278b474b6650bb8570ab3801be43739f","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-8d28-475d-bd56-4a8102de0b81",1113,"Payload delivery","sha256","d2b81d32ceb61640c72d2af241527e942218e2067c7a0ae4ff5b6eabe659255e","Primary Droppers",1,1498470673,"","","","",""
"594e5f29-8790-4b02-ab29-456202de0b81",1113,"Payload delivery","sha256","f98ef639797013d6eddfcc00f7d208510ac02ca49bed1eb9250156081d5ed0ab","Primary Droppers",1,1498470673,"","","","",""
"594e5f47-0c94-4e75-b41a-454a02de0b81",1113,"Payload delivery","sha256","06ae08f9628f40a75a01c266caaa440ec664c3138f9fd39b273e6d8c9ec50f17","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-77cc-4d47-8929-498902de0b81",1113,"Payload delivery","sha256","0970e43cf5458b0cf77e2232f724a651e9f37513f5cb3c58b51d357c21e18e4c","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-ef78-48d9-a132-4f3002de0b81",1113,"Payload delivery","sha256","0ebdf2390584d1c66dc908bd8b95c96673428c1c22fb495075b4c79e2f54f796","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-0bcc-4e7a-b6c2-4a8902de0b81",1113,"Payload delivery","sha256","1661fb2e2b4f701203bf22b3cf339cc12f5779999ee1ced6818e5087714b074c","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-180c-46c9-a95a-4d9902de0b81",1113,"Payload delivery","sha256","17236e97e665a0766be612e57a90332e86e44d18f31ccd2beb7487cfdfd2bb8f","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-6fb0-4cb0-9b63-436802de0b81",1113,"Payload delivery","sha256","1a5dcc6e43aac2f1fdf0928d817ef5358ba5420fc578f5ec3fa4fbd304d02f36","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-930c-4e9a-a099-4af902de0b81",1113,"Payload delivery","sha256","1d1dc7fe128330558f071aebdd9a6ee76ac24fd0009661f90ae8dc9ce8ec10d1","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-b6cc-4f2b-b8fc-477002de0b81",1113,"Payload delivery","sha256","495aa2ac2c666e82c7244a74ac025006c3476f348105253adef7a225f98aeba1","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-d788-4766-8963-489302de0b81",1113,"Payload delivery","sha256","4c14f7e1323a26d00cc9bf516ae1137a97e84691e4c2f525b16828e217ff037c","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-7374-40ea-aae1-4b4a02de0b81",1113,"Payload delivery","sha256","58207b19c327b3590c92279006458356249f929c71cdb18791b498dd08f36cc8","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-eef4-4f70-adb7-45b802de0b81",1113,"Payload delivery","sha256","6b8a536740e8e5af9b472f90925856eb44e272f88a90ecaad1714576dae83f88","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-8c0c-4d23-a1e8-4c7a02de0b81",1113,"Payload delivery","sha256","6bc30bd07cfbf20051057483b9883925bd4eda545376a793286e2d5315389181","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-d0dc-49a4-bdc1-4fc602de0b81",1113,"Payload delivery","sha256","6c60ff5e52c5b77012de3e43a1ba88b6c952e51b98d9651ddd6791c4af4a6607","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f47-9cf8-41b4-9bb4-408102de0b81",1113,"Payload delivery","sha256","7567935a0e3882278455f4b6e434021d6bdee51be56d455ce1a13e13fe28cdcd","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-332c-4941-a52f-471202de0b81",1113,"Payload delivery","sha256","82ee78877adeb3db055d924cc08148db03f7b6d4734b7deb2f59ab37269ffeb4","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-c3c4-48f8-acc3-4b8602de0b81",1113,"Payload delivery","sha256","8434227d1db2679a36d767e7b0ffa5934496d947f4dcd765961d539108534df8","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-c774-4ea9-9ad9-4e4b02de0b81",1113,"Payload delivery","sha256","89e2bf8e057e5e5c1d99e5c533cc0352f4f86dd9bea03aae01b8c02454eed7a7","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-46d4-48c0-9ce6-442302de0b81",1113,"Payload delivery","sha256","9641553bfdffbeb4e786f36ed9fc6545d6b8c624eddb576cc234ab43d4afff2a","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-f580-4661-a938-4aa302de0b81",1113,"Payload delivery","sha256","acb60ec5dc7778fd4ab1f21bd9a406c04455f8d28b1e01e97bd0ac036d1e72e2","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-50f8-453a-ab57-446a02de0b81",1113,"Payload delivery","sha256","bba13073badce1669d858955613c4e10adf6d4577a517a618009bde93639d47a","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-c148-49d5-bcfe-48f902de0b81",1113,"Payload delivery","sha256","c5278dabf24ecf9207ad8ee4ac3a4dd087ed3d671983c84c0babfc94a52da182","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-4c28-46c7-be78-438f02de0b81",1113,"Payload delivery","sha256","eab46451c053b6a606655a69c381a56a9afca4bf1bd2882c7c030ae69f892da7","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-e620-42b0-ba56-4c9d02de0b81",1113,"Payload delivery","sha256","ec2ac42b822de3ef7ec5c980075fd32ef134bf2fd31bfd368c563faee5702b60","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-b088-4237-9e86-426202de0b81",1113,"Payload delivery","sha256","f258d903d23e34b6109294e4ca3d18078652dea23eea13f77f496303d6798995","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-a070-40c2-9f00-468302de0b81",1113,"Payload delivery","sha256","fa97b9f4d1f5f401f8bdb4c989d10e1c4d7f76e65a31a3b9ac34c10c17653a64","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-37ac-4f98-9fc1-4f2302de0b81",1113,"Payload delivery","sha256","ffba9c46c2b991dabfa3b1e3d91dc4b4126086ba288b594836936145e9a8454b","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f48-c5ec-48b0-a996-40ca02de0b81",1113,"Payload delivery","sha256","d21d981bc5efba11e8abf17cd369045d3eefa5268d7457bce5136e399bedb241","Initial Payload With Decoy",1,1498470673,"","","","",""
"594e5f5b-c6c0-4194-a028-491202de0b81",1113,"Payload delivery","sha256","048d43882bd7e55a245f11931f577e7ec706f2d64ba37c3372bc73f6971dc233","RAR Files",1,1498470673,"","","","",""
"594e5f5b-21f8-4270-a333-473f02de0b81",1113,"Payload delivery","sha256","6d73387c8c132c8bfbc7a644524b4995cdb3b4c8700a8f12921bcb0f9b573ede","RAR Files",1,1498470673,"","","","",""
"594e5f5b-e52c-4185-818d-4f1602de0b81",1113,"Payload delivery","sha256","601587809f2da4b6bdfa8fdab087209bfe9555e68f34d9c0ba18a2a76eecfdb3","RAR Files",1,1498470673,"","","","",""
"594e5f5b-2fb4-4869-a56a-464902de0b81",1113,"Payload delivery","sha256","2265ad57ec790a239eea12af5398819cab744fe167142346055b36a32482e06e","RAR Files",1,1498470673,"","","","",""
"594e5f5b-54bc-49f3-a342-4bbd02de0b81",1113,"Payload delivery","sha256","27443b0e1864cee5ad787ec6dcdd4521186163b090278ddb4f75c35d0f52864e","RAR Files",1,1498470673,"","","","",""
"594e5f6e-9748-4a0a-8e84-462802de0b81",1113,"Payload delivery","sha256","a8f0a470d5365c58e8cdfe8b62d5b11e4fc0197731695868c583fc89b19ef130","Zip File",1,1498470673,"","","","",""
"594e5f6e-f134-4308-ae54-41df02de0b81",1113,"Payload delivery","sha256","6ba72f5c88f3253c196fc4e5c0b41c2b5dfba9456ce7e8393c4a36fdfc1c6add","Zip File",1,1498470673,"","","","",""
"594e5f6e-6a1c-45fe-a1e1-4cc402de0b81",1113,"Payload delivery","sha256","3e08e7f85c1185a1583955f9efa247addef11991beb36eb8b3f89c555707575e","Zip File",1,1498470673,"","","","",""
"594e5f6e-9cbc-45a2-9d04-4a1a02de0b81",1113,"Payload delivery","sha256","f7107b9fdba48cefeff824f45b7268dd083accc847836f16dae740ce3d3d6543","Zip File",1,1498470673,"","","","",""
"594e5f6e-2bb0-4e66-a32b-45ec02de0b81",1113,"Payload delivery","sha256","55ac70ec30269428626ba3c9433b4c9421712ec1a960b4590247447f45f26ac4","Zip File",1,1498470673,"","","","",""
"5950d552-7c28-478f-b356-8c36950d210f",1113,"Network activity","url","http://actualizacion.esy.es/Mision_Secreta_de_la_DINA_en_Washigton.rar","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-729c-4be4-b76c-8c36950d210f",1113,"Network activity","url","http://almuerzowordaula3.16mb.com/ORDENES_GENERALES.rar","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-7d0c-4fb2-b342-8c36950d210f",1113,"Network activity","url","http://carolinaz25.esy.es/DECRETO_No_18_Duelo_Virgilio_Godoy_.rar","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-3ffc-4911-aa33-8c36950d210f",1113,"Network activity","url","http://carolinaz25.esy.es/RDGMA_07_4432.rar","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-e410-49af-a85d-8c36950d210f",1113,"Network activity","url","http://cristianoo.esy.es/Padrino_Lopez_Hay_un_golpe_de_Estado_en_desarrollo.zip","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-5368-4433-85e5-8c36950d210f",1113,"Network activity","url","http://cristianoo.esy.es/ROSARIO_EN_MULTINOTICIAS_13_ABRIL_2016.zip","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-85d0-4378-bf21-8c36950d210f",1113,"Network activity","url","http://flipjbl.esy.es/Suport/Articulo%20sobre%20funcionarias%20de%20Nicaragua%20docx.rar","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-ed6c-4e03-9282-8c36950d210f",1113,"Network activity","url","http://flipjbl.esy.es/Suport/Debes%20utilizar%20una%20computadora%20para%20extraer%20el%20contenido.rar","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d552-cbc0-4c1c-8053-8c36950d210f",1113,"Network activity","url","http://informesanddocumentos.esy.es/semanario_en_marcha_1758_1.zip","SPEAR identified the following URLs were used in phishing attempts",1,1498470673,"","","","",""
"5950d591-5e78-440d-92bb-d5d1950d210f",1113,"Payload delivery","filename","977_REG_IN_CO_012_V1.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-98e8-433e-8340-d5d1950d210f",1113,"Payload delivery","filename","Aniversario_de_cascos_azules_ecuatorianos.docx.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-d040-4407-ae7d-d5d1950d210f",1113,"Payload delivery","filename","Articulo sobre funcionarias de Nicaragua docx.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-1950-44db-86a6-d5d1950d210f",1113,"Payload delivery","filename","Articulo_de_Opinion_Heinz_Dieterich.docx.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-40c8-4144-b00f-d5d1950d210f",1113,"Payload delivery","filename","BoletÃ­n_PAT_034_UADMNE_Visita_de_Guardianes_del_Mar_a_repartos_navales.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-8780-4f43-bf96-d5d1950d210f",1113,"Payload delivery","filename","Citacion Judicial expediente 10388-17 Oficio 35467pdf.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-a91c-4bfc-9c40-d5d1950d210f",1113,"Payload delivery","filename","CIRCULAR_8_OCT_2016.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-946c-4640-8d70-d5d1950d210f",1113,"Payload delivery","filename","Cuestionario.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-d260-4ece-ae16-d5d1950d210f",1113,"Payload delivery","filename","DECRETO_No_18_Duelo_Virgilio_Godoy_.docx.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-e4a8-4c76-b9ef-d5d1950d210f",1113,"Payload delivery","filename","Demanda.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-11c0-403a-b36f-d5d1950d210f",1113,"Payload delivery","filename","Denuncia_penal_o_querella.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-9da8-413c-a526-d5d1950d210f",1113,"Payload delivery","filename","DIRECTIVA_MANDO_OPERACIONAL.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-8818-4a9a-a7d0-d5d1950d210f",1113,"Payload delivery","filename","Informe Derechos Humanos en Nicaragua docx.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-95b0-409d-9d4c-d5d1950d210f",1113,"Payload delivery","filename","INSTRUCTIVO LOGISTICO.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-00a4-48e3-b4b6-d5d1950d210f",1113,"Payload delivery","filename","Jungmann verifica o funcionamento do SISFRON, em Dourados (MS).docx.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-7b38-4c92-bebe-d5d1950d210f",1113,"Payload delivery","filename","LISTA DEL RADG NÂ° 0931208.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-2d84-4d7d-8943-d5d1950d210f",1113,"Payload delivery","filename","Ministerio_de_Defensa_ordena_al_Issfa_que_no_suspenda_tres_prestaciones.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-573c-49f6-a41f-d5d1950d210f",1113,"Payload delivery","filename","Mision_Secreta_de_la_DINA_en_Washigton.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-2ff4-427e-a1ff-d5d1950d210f",1113,"Payload delivery","filename","Nicaragua denuncia ante la CIJ las.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-297c-4347-93cd-d5d1950d210f",1113,"Payload delivery","filename","Notificacion_Judicial_No_121523_2015.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-5824-463c-93ac-d5d1950d210f",1113,"Payload delivery","filename","Notificacion_Judicial_No_121523_2016.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-ec80-46f8-8ae9-d5d1950d210f",1113,"Payload delivery","filename","Notificacion_Judicial_No_8030923_2015.exe","Payload Filename",0,1498470673,"","","","",""
"5950d591-afbc-4e64-869d-d5d1950d210f",1113,"Payload delivery","filename","ORDENES_GENERALES.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-0a50-42a3-9b2f-d5d1950d210f",1113,"Payload delivery","filename","Padrino_Lopez_Hay_un_golpe_de_Estado_en_desarrollo.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-9c1c-40e8-972b-d5d1950d210f",1113,"Payload delivery","filename","PARTE ESPECIAL COMANDANCIA GENERAL DE LA AVIACIÃ“N 20SEP15.scr","Payload Filename",0,1498470673,"","","","",""
"5950d591-01b4-4c70-a67d-d5d1950d210f",1113,"Payload delivery","filename","RDGMA_07_4432.scr","Payload Filename",0,1498470673,"","","","",""
